company,timestamp,kwh,kvarh
kV2c_SCHAD FREE_LPData,2025-09-01 02:15:00,0.0086,0.002
kV2c_SCHAD FREE_LPData,2025-09-01 02:30:00,0.0086,0.002
kV2c_SCHAD FREE_LPData,2025-09-01 02:45:00,0.0086,0.002
kV2c_SCHAD FREE_LPData,2025-09-01 03:00:00,0.0086,0.002
kV2c_SCHAD FREE_LPData,2025-09-01 03:15:00,0.0085,0.002
kV2c_SCHAD FREE_LPData,2025-09-01 03:30:00,0.0086,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 03:45:00,0.0086,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 04:00:00,0.0085,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 04:15:00,0.0085,0.002
kV2c_SCHAD FREE_LPData,2025-09-01 04:30:00,0.0085,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 04:45:00,0.0085,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 05:00:00,0.0085,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 05:15:00,0.0085,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 05:30:00,0.0085,0.0019
kV2c_SCHAD FREE_LPData,2025-09-01 05:45:00,0.0085,0.0018
kV2c_SCHAD FREE_LPData,2025-09-01 06:00:00,0.0089,0.0017
kV2c_SCHAD FREE_LPData,2025-09-01 06:15:00,0.0108,0.0015
kV2c_SCHAD FREE_LPData,2025-09-01 06:30:00,0.0083,0.001
kV2c_SCHAD FREE_LPData,2025-09-01 06:45:00,0.0095,0.0012
kV2c_SCHAD FREE_LPData,2025-09-01 07:00:00,0.0109,0.0014
kV2c_TONKA_LPData,2025-09-01 00:00:00,0.004,0.0
kV2c_TONKA_LPData,2025-09-01 00:15:00,0.004,0.0
kV2c_TONKA_LPData,2025-09-01 00:30:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 00:45:00,0.004,0.0
kV2c_TONKA_LPData,2025-09-01 01:00:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 01:15:00,0.0041,0.0
kV2c_TONKA_LPData,2025-09-01 01:30:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 01:45:00,0.004,0.0
kV2c_TONKA_LPData,2025-09-01 02:00:00,0.004,0.0
kV2c_TONKA_LPData,2025-09-01 02:15:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 02:30:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 02:45:00,0.004,0.0
kV2c_TONKA_LPData,2025-09-01 03:00:00,0.004,0.0
kV2c_TONKA_LPData,2025-09-01 03:15:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 03:30:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 03:45:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 04:00:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 04:15:00,0.004,0.0
kV2c_TONKA_LPData,2025-09-01 04:30:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 04:45:00,0.0039,0.0
kV2c_TONKA_LPData,2025-09-01 05:00:00,0.0038,0.0
kV2c_TONKA_LPData,2025-09-01 05:15:00,0.0042,0.0
kV2c_TONKA_LPData,2025-09-01 05:30:00,0.0042,0.0
kV2c_TONKA_LPData,2025-09-01 05:45:00,0.0041,0.0
kV2c_TONKA_LPData,2025-09-01 06:00:00,0.0041,0.0
kV2c_VISHAY 1_LPData,2025-09-01 00:00:00,0.0365,0.0102
kV2c_VISHAY 1_LPData,2025-09-01 00:15:00,0.035,0.0094
kV2c_VISHAY 1_LPData,2025-09-01 00:30:00,0.036,0.0105
kV2c_VISHAY 1_LPData,2025-09-01 00:45:00,0.0352,0.0098
kV2c_VISHAY 1_LPData,2025-09-01 01:00:00,0.0319,0.0077
kV2c_VISHAY 1_LPData,2025-09-01 01:15:00,0.0326,0.008
kV2c_VISHAY 1_LPData,2025-09-01 01:30:00,0.032,0.0079
kV2c_VISHAY 1_LPData,2025-09-01 01:45:00,0.032,0.0081
kV2c_VISHAY 1_LPData,2025-09-01 02:00:00,0.0328,0.0081
kV2c_VISHAY 1_LPData,2025-09-01 02:15:00,0.0316,0.008
kV2c_VISHAY 1_LPData,2025-09-01 02:30:00,0.0322,0.0081
kV2c_VISHAY 1_LPData,2025-09-01 02:45:00,0.0319,0.0082
kV2c_VISHAY 1_LPData,2025-09-01 03:00:00,0.0317,0.0082
kV2c_VISHAY 1_LPData,2025-09-01 03:15:00,0.0321,0.0081
kV2c_VISHAY 1_LPData,2025-09-01 03:30:00,0.0315,0.0078
kV2c_VISHAY 1_LPData,2025-09-01 03:45:00,0.0326,0.0078
kV2c_VISHAY 1_LPData,2025-09-01 04:00:00,0.0313,0.0078
kV2c_VISHAY 1_LPData,2025-09-01 04:15:00,0.0315,0.0079
kV2c_VISHAY 1_LPData,2025-09-01 04:30:00,0.0422,0.0157
kV2c_VISHAY 1_LPData,2025-09-01 04:45:00,0.043,0.0166
kV2c_VISHAY 1_LPData,2025-09-01 05:00:00,0.0426,0.0144
kV2c_VISHAY 1_LPData,2025-09-01 05:15:00,0.0422,0.0139
kV2c_VISHAY 1_LPData,2025-09-01 05:30:00,0.0403,0.0134
kV2c_VISHAY 1_LPData,2025-09-01 05:45:00,0.0445,0.0154
kV2c_VISHAY 1_LPData,2025-09-01 06:00:00,0.0486,0.0198
kV2c_VISHAY 1_LPData,2025-09-01 06:15:00,0.0555,0.0241
kV2c_VISHAY 1_LPData,2025-09-01 06:30:00,0.0792,0.0264
kV2c_VISHAY 1_LPData,2025-09-01 06:45:00,0.0786,0.0261
kV2c_VISHAY 1_LPData,2025-09-01 07:00:00,0.1215,0.0268
kV2c_VISHAY 1_LPData,2025-09-01 07:15:00,0.1426,0.0312
kV2c_VISHAY 1_LPData,2025-09-01 07:30:00,0.1462,0.0333
